image_path,split,gt_plate,pred_plate,model,notes
data/raw/images/IPC_2025-08-08.11.38.39.3459.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.38.39.4240.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.38.45.4560.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.38.58.0869.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.39.02.4850.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.39.07.8530.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.39.28.7410.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.39.38.4660.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.39.45.4290.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.39.54.3320.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.40.00.3060.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.40.05.5180.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.40.15.5850.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.40.22.5490.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.40.26.7320.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.40.40.6730.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.40.42.5560.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.40.57.5940.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.41.04.1419.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.41.07.8580.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.41.14.7360.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.41.23.2770.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.41.27.4360.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.41.40.7030.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.41.40.9490.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.42.17.5709.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.42.17.6620.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.42.25.9140.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.42.37.6110.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.43.21.3630.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.43.25.1810.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.43.30.3030.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.43.34.5970.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.43.42.2940.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.43.56.9200.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.44.00.3250.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.44.06.8210.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.44.11.9680.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.44.38.3720.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.44.42.2350.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.44.48.9500.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.45.20.4210.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.45.23.4000.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.45.27.4260.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.45.33.2630.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.45.38.0429.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.45.39.2560.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.45.42.9910.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.45.45.9730.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.45.49.1860.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.45.51.0520.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.45.57.1040.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.45.59.1230.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.46.16.6710.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.46.23.1180.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.46.29.9060.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.46.54.2020.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.47.03.4130.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.47.09.0180.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.47.36.6879.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.47.40.8640.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.47.43.8179.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.47.48.8410.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.47.49.6230.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.47.52.3520.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.47.54.3650.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.47.54.7610.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.47.59.0120.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.47.59.7480.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.48.02.5860.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.48.15.3040.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.48.34.5430.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.48.38.7740.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.48.42.3750.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.48.45.9360.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.49.00.4700.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.49.05.1820.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.49.09.1970.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.49.13.3950.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.49.33.9640.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.49.39.0220.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.49.45.2150.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.49.49.0530.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.50.38.3650.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.50.42.7390.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.50.46.4180.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.50.51.6470.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.50.56.2290.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.50.59.2180.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.51.01.5320.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.51.04.1330.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.51.09.6919.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.51.21.3420.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.51.30.4160.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.52.40.3330.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.52.43.2440.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.52.45.2530.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.52.49.5280.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.52.53.3660.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.52.55.7290.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.53.00.1700.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.53.04.9120.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.53.14.9370.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.53.19.3520.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.53.23.9810.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.53.27.0100.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.53.37.6100.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.53.41.2510.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.53.44.1650.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.53.58.3800.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.54.03.1429.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.54.05.6959.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.54.07.5900.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.54.09.3750.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.54.12.3610.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.54.12.5980.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.54.15.1250.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.54.17.7970.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.54.23.2520.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.54.31.4260.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.54.33.2710.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.54.36.9820.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.54.40.2150.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.54.40.4560.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.54.41.1960.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.54.50.4420.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.54.52.7650.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.54.55.7550.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.55.00.7840.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.55.04.4210.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.55.06.8040.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.55.11.3520.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.55.18.9060.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.55.25.9850.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.55.37.2980.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.55.39.4590.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.55.44.5610.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.55.51.0090.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.55.51.1130.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.55.55.8830.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.55.56.5270.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.56.00.8220.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.56.11.0570.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.56.16.0040.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.56.25.2320.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.56.28.7790.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.56.30.4720.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.56.31.8179.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.56.35.5040.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.56.36.3310.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.56.38.7390.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.56.42.2100.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.56.52.8930.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.57.00.8460.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.57.04.4210.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.57.06.0950.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.57.11.8470.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.57.19.8210.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.57.26.3710.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.57.28.6280.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.57.31.6340.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.57.34.8290.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.57.40.2580.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.57.45.4790.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.57.45.7410.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.57.49.5240.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.57.50.0820.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.57.53.1500.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.57.56.4690.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.58.10.5840.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.58.16.1950.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.58.23.2320.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.58.49.1000.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.58.52.9400.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.58.56.9880.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.58.59.9400.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.59.31.4120.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.59.36.7500.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.59.40.3200.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.59.48.1310.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.59.52.9530.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.11.59.56.8680.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.00.06.7620.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.00.20.7430.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.00.27.5530.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.00.33.5460.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.00.51.2690.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.00.54.5760.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.01.01.5550.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.01.40.2849.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.01.48.7600.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.01.53.0340.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.02.05.1280.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.02.06.1490.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.02.10.1040.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.02.17.4560.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.02.42.2550.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.02.47.1570.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.02.53.4200.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.03.34.2870.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.03.38.5860.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.03.43.7980.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.04.08.8400.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.04.12.9690.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.04.18.7450.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.04.55.5340.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.04.59.0380.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.05.04.0010.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.05.08.3930.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.05.12.4410.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.05.18.3530.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.05.18.5010.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.05.21.6050.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.05.23.3540.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.05.27.8450.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.05.28.4120.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.05.47.3820.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.05.50.9330.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.05.57.2140.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.06.15.3890.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.06.20.7630.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.06.23.9910.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.06.57.4320.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.07.00.7040.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.07.04.8800.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.07.49.9520.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.07.53.7460.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.07.58.1650.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.08.02.0140.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.08.08.2470.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.08.14.2550.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.08.18.2480.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.08.22.1330.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.08.28.0500.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.08.46.5360.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.08.49.6660.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.08.54.0480.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.08.57.1750.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.09.10.0470.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.09.14.7300.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.09.19.6190.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.09.44.6710.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.09.49.7280.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.09.54.7270.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.10.24.2849.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.10.27.3970.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.10.31.9010.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.10.34.9780.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.10.35.3650.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.10.39.8050.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.10.41.6400.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.10.43.3000.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.10.46.5490.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.10.49.0190.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.10.54.4300.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.10.57.5540.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.10.58.3750.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.11.06.8310.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.11.18.5790.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.11.24.0460.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.11.57.8970.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.12.03.2150.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.12.08.4400.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.12.35.8470.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.12.38.3200.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.12.41.3740.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.12.45.1600.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.12.48.7620.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.12.51.5340.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.12.54.0160.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-08.12.13.00.0740.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.19.20.9130.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.19.26.2610.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.19.30.2580.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.19.33.1409.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.02.7430.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.03.4050.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.03.9860.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.08.0630.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.10.7670.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.13.7260.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.14.2170.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.15.1770.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.17.2170.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.23.2880.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.23.8760.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.29.7820.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.30.5870.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.31.6230.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.35.7060.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.38.3830.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.41.9720.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.42.4530.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.43.9810.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.47.5390.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.49.5430.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.50.6640.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.56.8169.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.20.59.3690.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.21.01.9750.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.21.03.4400.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.21.07.1980.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.21.19.2370.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.21.22.1739.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.21.25.4180.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.21.28.5590.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.21.31.0630.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.21.40.6250.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.21.46.1470.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.21.47.9470.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.21.49.1240.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.21.50.8240.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.21.55.4790.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.21.57.9750.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.00.7800.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.02.8560.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.07.1990.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.08.6360.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.10.5320.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.12.9040.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.14.3060.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.18.4540.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.20.0470.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.21.9950.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.23.8189.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.28.1100.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.29.4010.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.31.4330.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.34.0410.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.35.5070.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.40.3120.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.41.9690.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.43.5770.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.45.7820.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.51.0080.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.53.4770.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.54.9110.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.57.5639.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.22.59.3310.jpg,unlabeled,,,,
data/raw/images/IPC_2025-08-14.15.23.03.1880.jpg,unlabeled,,,,
